,ReportDt,Unit,Power
20893,06/14/2009,Susquehanna 1,73
20894,06/14/2009,Susquehanna 2,94
20895,06/14/2009,Three Mile Island 1,100
20896,06/14/2009,Turkey Point 3,100
20897,06/14/2009,Turkey Point 4,100
20898,06/14/2009,Vermont Yankee,100
20899,06/14/2009,Vogtle 1,100
20900,06/14/2009,Vogtle 2,100
20901,06/14/2009,Waterford 3,100
20902,06/14/2009,Watts Bar 1,99
20903,06/14/2009,Wolf Creek 1,100
20904,06/13/2009,Arkansas Nuclear 1,100
20905,06/13/2009,Arkansas Nuclear 2,100
20906,06/13/2009,Beaver Valley 1,100
20907,06/13/2009,Beaver Valley 2,100
20908,06/13/2009,Braidwood 1,100
20909,06/13/2009,Braidwood 2,100
20910,06/13/2009,Browns Ferry 1,100
20911,06/13/2009,Browns Ferry 2,0
20912,06/13/2009,Browns Ferry 3,100
20913,06/13/2009,Brunswick 1,100
20914,06/13/2009,Brunswick 2,100
20915,06/13/2009,Byron 1,100
20916,06/13/2009,Byron 2,100
20917,06/13/2009,Callaway,100
20918,06/13/2009,Calvert Cliffs 1,100
20919,06/13/2009,Calvert Cliffs 2,100
20920,06/13/2009,Catawba 1,100
20921,06/13/2009,Catawba 2,100
20922,06/13/2009,Clinton,97
20923,06/13/2009,Columbia Generating Station,0
20924,06/13/2009,Comanche Peak 1,100
20925,06/13/2009,Comanche Peak 2,100
20926,06/13/2009,Cooper,100
20927,06/13/2009,Crystal River 3,100
20928,06/13/2009,D.C. Cook 1,0
20929,06/13/2009,D.C. Cook 2,100
20930,06/13/2009,Davis-Besse,100
20931,06/13/2009,Diablo Canyon 1,100
20932,06/13/2009,Diablo Canyon 2,100
20933,06/13/2009,Dresden 2,99
20934,06/13/2009,Dresden 3,100
20935,06/13/2009,Duane Arnold,100
20936,06/13/2009,Farley 1,100
20937,06/13/2009,Farley 2,100
20938,06/13/2009,Fermi 2,0
20939,06/13/2009,FitzPatrick,100
20940,06/13/2009,Fort Calhoun,100
20941,06/13/2009,Ginna,100
20942,06/13/2009,Grand Gulf 1,100
20943,06/13/2009,Harris 1,100
20944,06/13/2009,Hatch 1,100
20945,06/13/2009,Hatch 2,100
20946,06/13/2009,Hope Creek 1,100
20947,06/13/2009,Indian Point 2,100
20948,06/13/2009,Indian Point 3,57
20949,06/13/2009,Kewaunee,100
20950,06/13/2009,La Salle 1,100
20951,06/13/2009,La Salle 2,100
20952,06/13/2009,Limerick 1,100
20953,06/13/2009,Limerick 2,100
20954,06/13/2009,McGuire 1,100
20955,06/13/2009,McGuire 2,100
20956,06/13/2009,Millstone 2,100
20957,06/13/2009,Millstone 3,100
20958,06/13/2009,Monticello,100
20959,06/13/2009,Nine Mile Point 1,100
20960,06/13/2009,Nine Mile Point 2,100
20961,06/13/2009,North Anna 1,100
20962,06/13/2009,North Anna 2,100
20963,06/13/2009,Oconee 1,100
20964,06/13/2009,Oconee 2,100
20965,06/13/2009,Oconee 3,100
20966,06/13/2009,Oyster Creek,100
20967,06/13/2009,Palisades,100
20968,06/13/2009,Palo Verde 1,100
20969,06/13/2009,Palo Verde 2,100
20970,06/13/2009,Palo Verde 3,100
20971,06/13/2009,Peach Bottom 2,100
20972,06/13/2009,Peach Bottom 3,100
20973,06/13/2009,Perry 1,20
20974,06/13/2009,Pilgrim 1,100
20975,06/13/2009,Point Beach 1,100
20976,06/13/2009,Point Beach 2,100
20977,06/13/2009,Prairie Island 1,100
20978,06/13/2009,Prairie Island 2,100
